sample_alias,Richness,Shannon,Simpson,income_group,study_code
Qin_2020_air.sample_PM099,61,3.005179552087792,0.887883682852256,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM100,88,2.6743187620050968,0.8058607232721,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM101,156,3.6709783586123974,0.9195489961957737,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM102,136,3.561202930887256,0.9073103004456535,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM103,99,2.9280815910057014,0.8410181345385608,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM104,98,2.666270849682829,0.7843781576830591,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM105,75,2.6730375187326034,0.8027722148234723,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM106,124,3.6169159826088384,0.9236511439270364,Upper-middle-income,Qin_2020_air
Shaffer_2021_EMP500.sample_13114.angenent.65.s001,10,0.7041730331609999,0.3081823084799974,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.angenent.65.s002,11,1.2844871520048615,0.6825758358610121,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.angenent.65.s003,2,0.23320121754510986,0.11680611140761044,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.angenent.65.s004,3,0.860887002756854,0.5014494433825188,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.angenent.65.s005,4,0.6212294247250795,0.36514134452177893,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.angenent.65.s006,2,0.07848605460337646,0.02983009132370351,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.angenent.65.s007,6,1.2124378680502048,0.6388203158832384,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.angenent.65.s008,1,-0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.angenent.65.s009,6,0.8696972611067815,0.5439009046354086,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s001,0,0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s002,1,-0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s003,1,-0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s004,2,0.6812269821921653,0.48812724115893547,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s005,0,0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s006,0,0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s007,0,0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s008,5,0.4904234669797748,0.2946124382469427,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s009,5,0.5130216660729083,0.3162036225875964,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s010,6,0.5123955831756548,0.3111270344992052,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s011,1,-0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s012,1,-0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s013,1,-0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s014,1,-0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s015,1,-0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s016,1,-0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.mcmahon.21.s017,1,-0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.metcalf.81.s001,2,0.13061323597282143,0.05597726065341546,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.metcalf.81.s002,3,0.3483012869345972,0.17476954464540695,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.metcalf.81.s003,3,0.1819310079193749,0.07925434442659685,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.seedorf.71.s004,2,0.6602252835516385,0.4674410045266759,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.seedorf.71.s009,0,0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.seedorf.71.s010,0,0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.seedorf.71.s011,0,0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.seedorf.71.s012,0,0.0,0.0,High-income,Shaffer_2021_EMP500
Shaffer_2021_EMP500.sample_13114.seedorf.71.s014,0,0.0,0.0,High-income,Shaffer_2021_EMP500
Weinmaier_2015_cleanroom.sample_Gp0111873,1,-0.0,0.0,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0111874,1,-0.0,0.0,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0111875,1,-0.0,0.0,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0111876,0,0.0,0.0,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0111879,1,-0.0,0.0,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0111880,5,1.5752397550035289,0.7855006782768138,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0111881,3,0.745717975424546,0.41330626395878334,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0111882,4,0.4013103488969557,0.1721337778554365,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0111883,8,1.0607461668847513,0.4963499856159418,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0111884,2,0.0155705594784548,0.004361210362786583,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0111885,4,0.6545587008394629,0.4263994713886258,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0111886,2,0.38369490867975725,0.22410718228092752,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0111887,2,0.5057310555767146,0.32462296014671765,High-income,Weinmaier_2015_cleanroom
Weinmaier_2015_cleanroom.sample_Gp0115407,3,0.3660226142021566,0.1839168358010852,High-income,Weinmaier_2015_cleanroom
